"//UTM zone 36,",Datum: WGS84,,,,,,,
"//Easting[m],","Northing[m], CH-1",".0m, CH-0.5m,","Quality,",S,"at,",HDO,"P, Time, Date",
705033.61,3621582.236,111.484,76.953,2,8,1.5,33:02.7,11/29/2018
705033.323,3621581.784,112.109,76.641,2,8,1.5,33:02.9,11/29/2018
705033.013,3621581.295,111.562,76.758,2,8,1.5,33:03.1,11/29/2018
705032.779,3621580.926,111.172,76.211,2,8,1.5,33:03.2,11/29/2018
705032.461,3621580.424,110.508,74.844,2,8,1.5,33:03.4,11/29/2018
705032.124,3621579.883,109.922,74.727,2,8,1.5,33:03.7,11/29/2018
705031.871,3621579.474,110.234,75.664,2,8,1.5,33:03.8,11/29/2018
705031.617,3621579.065,110.586,76.016,2,8,1.5,33:04.0,11/29/2018
705031.28,3621578.522,111.406,77.383,2,8,1.5,33:04.2,11/29/2018
705030.911,3621577.926,111.367,77.93,2,8,1.5,33:04.4,11/29/2018
705030.707,3621577.585,112.031,77.109,2,8,1.5,33:04.6,11/29/2018
705030.366,3621577.012,111.602,77.188,2,8,1.5,33:04.8,11/29/2018
705030.126,3621576.608,111.641,76.68,2,8,1.5,33:04.9,11/29/2018
705029.844,3621576.134,111.914,76.094,2,8,1.5,33:05.1,11/29/2018
705029.552,3621575.645,110.742,76.133,2,8,1.5,33:05.3,11/29/2018
705029.237,3621575.11,110.195,75.43,2,8,1.5,33:05.5,11/29/2018
705028.891,3621574.51,110.977,75.273,2,8,1.5,33:05.7,11/29/2018
705028.643,3621574.079,111.719,76.328,2,8,1.5,33:05.9,11/29/2018
705028.4,3621573.659,112.305,77.109,2,8,1.5,33:06.1,11/29/2018
705028.1,3621573.138,113.242,77.148,2,8,1.5,33:06.3,11/29/2018
705027.82,3621572.652,113.398,78.008,2,8,1.5,33:06.4,11/29/2018
705027.507,3621572.13,113.633,78.164,2,8,1.5,33:06.6,11/29/2018
705027.16,3621571.552,113.516,78.75,2,8,1.5,33:06.9,11/29/2018
705026.839,3621571.017,113.086,78.438,2,8,1.5,33:07.1,11/29/2018
705026.598,3621570.615,113.711,78.477,2,8,1.5,33:07.2,11/29/2018
705026.221,3621569.988,113.711,78.047,2,8,1.5,33:07.5,11/29/2018
705026.03,3621569.668,114.258,78.516,2,8,1.5,33:07.6,11/29/2018
705025.746,3621569.194,115.078,79.18,2,8,1.5,33:07.8,11/29/2018
705025.448,3621568.698,115.508,79.102,2,8,1.5,33:08.0,11/29/2018
705025.166,3621568.226,114.727,78.789,2,8,1.5,33:08.2,11/29/2018
705024.853,3621567.704,115.156,79.961,2,8,1.5,33:08.4,11/29/2018
705024.522,3621567.141,115.469,79.102,2,8,1.5,33:08.6,11/29/2018
705024.289,3621566.739,113.438,77.07,2,8,1.5,33:08.7,11/29/2018
705023.923,3621566.106,112.852,77.5,2,8,1.5,33:09.0,11/29/2018
705023.753,3621565.812,111.68,76.562,2,8,1.5,33:09.1,11/29/2018
705023.445,3621565.279,111.445,76.758,2,8,1.5,33:09.3,11/29/2018
705023.136,3621564.749,109.805,74.688,2,8,1.5,33:09.5,11/29/2018
705022.838,3621564.247,109.766,74.141,2,8,1.5,33:09.7,11/29/2018
705022.601,3621563.847,108.477,73.711,2,8,1.5,33:09.9,11/29/2018
705022.281,3621563.307,108.672,74.297,2,8,1.5,33:10.1,11/29/2018
705022.074,3621562.958,107.773,73.477,2,8,1.5,33:10.3,11/29/2018
705021.823,3621562.534,108.242,73.75,2,8,1.5,33:10.4,11/29/2018
705021.517,3621562.025,107.188,73.125,2,8,1.5,33:10.6,11/29/2018
705021.171,3621561.451,105.625,72.227,2,8,1.5,33:10.9,11/29/2018
705020.953,3621561.09,104.688,71.992,2,8,1.5,33:11.0,11/29/2018
705020.638,3621560.568,103.438,70.703,2,8,1.5,33:11.2,11/29/2018
705020.249,3621559.899,101.797,69.414,2,8,1.5,33:11.5,11/29/2018
705020.107,3621559.591,99.492,67.266,2,8,1.5,33:11.6,11/29/2018
705019.877,3621559.088,97.344,64.805,2,8,1.5,33:11.8,11/29/2018
705019.587,3621558.458,95.586,64.688,2,8,1.5,33:12.0,11/29/2018
705019.285,3621557.798,95.117,65.117,2,8,1.5,33:12.2,11/29/2018
705019.065,3621557.319,96.055,66.484,2,8,1.5,33:12.4,11/29/2018
705018.832,3621556.861,97.227,67.227,2,8,1.5,33:12.5,11/29/2018
705018.494,3621556.283,98.359,66.523,2,8,1.5,33:12.7,11/29/2018
705018.221,3621555.815,97.891,66.133,2,8,1.5,33:12.9,11/29/2018
705017.881,3621555.231,98.438,67.852,2,8,1.5,33:13.1,11/29/2018
705017.625,3621554.792,98.945,68.32,2,8,1.5,33:13.3,11/29/2018
705017.273,3621554.181,98.945,67.695,2,8,1.5,33:13.5,11/29/2018
705017.012,3621553.711,98.398,66.68,2,8,1.5,33:13.7,11/29/2018
705016.729,3621553.204,98.867,65.977,2,8,1.5,33:13.9,11/29/2018
705016.402,3621552.616,97.578,65.547,2,8,1.5,33:14.1,11/29/2018
705016.035,3621551.956,96.25,65.664,2,8,1.5,33:14.3,11/29/2018
705015.799,3621551.532,95.664,65.703,2,8,1.5,33:14.4,11/29/2018
705015.461,3621550.863,94.609,63.828,2,8,1.5,33:14.7,11/29/2018
705015.247,3621550.435,93.242,62.969,2,8,1.5,33:14.8,11/29/2018
705014.939,3621549.817,91.797,61.172,2,8,1.5,33:15.0,11/29/2018
705014.686,3621549.311,90.273,60.273,2,8,1.5,33:15.2,11/29/2018
705014.43,3621548.798,87.891,59.062,2,8,1.5,33:15.4,11/29/2018
705014.111,3621548.234,86.797,58.789,2,8,1.5,33:15.6,11/29/2018
705013.726,3621547.607,86.289,58.516,2,8,1.5,33:15.8,11/29/2018
705013.522,3621547.275,88.008,60,2,8,1.5,33:16.0,11/29/2018
705013.07,3621546.54,89.375,62.07,2,8,1.5,33:16.2,11/29/2018
705012.909,3621546.277,93.125,64.688,2,8,1.5,33:16.3,11/29/2018
705012.615,3621545.807,95.82,65.469,2,8,1.5,33:16.5,11/29/2018
705012.339,3621545.376,96.68,66.25,2,8,1.5,33:16.7,11/29/2018
705012.053,3621544.928,98.125,66.836,2,8,1.5,33:16.9,11/29/2018
705011.784,3621544.508,99.961,67.93,2,8,1.5,33:17.1,11/29/2018
705011.493,3621544.054,99.844,66.953,2,8,1.5,33:17.3,11/29/2018
705011.21,3621543.611,98.672,65.273,2,8,1.5,33:17.5,11/29/2018
705010.91,3621543.141,96.172,63.906,2,8,1.5,33:17.7,11/29/2018
705010.642,3621542.72,95.156,63.711,2,8,1.5,33:17.9,11/29/2018
705010.339,3621542.245,94.453,62.734,2,8,1.5,33:18.1,11/29/2018
705010.082,3621541.843,94.336,62.188,2,8,1.5,33:18.2,11/29/2018
705009.778,3621541.366,94.57,63.828,2,8,1.5,33:18.4,11/29/2018
705009.418,3621540.818,95.352,64.531,2,8,1.5,33:18.7,11/29/2018
705009.211,3621540.503,96.328,65.703,2,8,1.5,33:18.8,11/29/2018
705008.874,3621539.993,96.875,66.484,2,8,1.5,33:19.0,11/29/2018
705008.606,3621539.586,98.711,67.188,2,8,1.5,33:19.2,11/29/2018
705008.289,3621539.104,99.883,67.969,2,8,1.5,33:19.4,11/29/2018
705007.967,3621538.601,101.25,69.297,2,8,1.5,33:19.6,11/29/2018
705007.572,3621537.973,100.742,68.047,2,8,1.5,33:19.8,11/29/2018
705007.377,3621537.664,98.75,66.016,2,8,1.5,33:20.0,11/29/2018
705006.984,3621537.041,98.125,65.391,2,8,1.5,33:20.2,11/29/2018
705006.773,3621536.706,97.695,65.703,2,8,1.5,33:20.3,11/29/2018
705006.397,3621536.095,96.953,64.258,2,8,1.5,33:20.6,11/29/2018
705006.116,3621535.628,97.734,65.273,2,8,1.5,33:20.7,11/29/2018
705005.598,3621534.765,100.117,67.422,2,8,1.5,33:21.0,11/29/2018
705005.412,3621534.455,101.25,68.203,2,8,1.5,33:21.1,11/29/2018
705005.129,3621533.982,100.977,67.305,2,8,1.5,33:21.3,11/29/2018
705004.858,3621533.532,100.312,67.812,2,8,1.5,33:21.5,11/29/2018
705004.445,3621532.823,100.195,68.359,2,8,1.5,33:21.7,11/29/2018
705004.102,3621532.235,100.977,69.609,2,8,1.5,33:21.9,11/29/2018
705003.746,3621531.625,102.969,71.367,2,8,1.5,33:22.0,11/29/2018
705003.349,3621530.944,104.727,73.594,2,8,1.5,33:22.3,11/29/2018
705002.922,3621530.214,106.211,73.75,2,8,1.5,33:22.5,11/29/2018
705002.646,3621529.75,106.719,72.148,2,8,1.5,33:22.6,11/29/2018
705002.317,3621529.195,106.406,72.969,2,8,1.5,33:22.8,11/29/2018
705001.931,3621528.545,107.227,73.828,2,8,1.5,33:23.0,11/29/2018
705001.517,3621527.849,105.703,71.641,2,8,1.5,33:23.2,11/29/2018
705001.188,3621527.294,104.57,70.547,2,8,1.5,33:23.4,11/29/2018
705000.767,3621526.576,102.812,69.883,2,8,1.5,33:23.6,11/29/2018
705000.461,3621526.05,100.781,68.555,2,8,1.5,33:23.7,11/29/2018
705000.076,3621525.385,100.273,68.047,2,8,1.5,33:23.9,11/29/2018
704999.704,3621524.743,98.438,67.266,2,8,1.5,33:24.1,11/29/2018
704999.215,3621523.9,96.406,66.094,2,8,1.5,33:24.4,11/29/2018
704998.993,3621523.526,94.648,62.852,2,8,1.5,33:24.5,11/29/2018
704998.667,3621522.991,90.82,59.727,2,8,1.5,33:24.7,11/29/2018
704998.246,3621522.301,87.227,57.383,2,8,1.5,33:24.9,11/29/2018
704997.886,3621521.71,83.672,54.375,2,8,1.5,33:25.1,11/29/2018
704997.658,3621521.337,80.703,52.734,2,8,1.5,33:25.3,11/29/2018
704997.281,3621520.719,76.211,50.117,2,8,1.5,33:25.5,11/29/2018
704996.953,3621520.228,74.258,49.414,2,8,1.5,33:25.6,11/29/2018
704996.622,3621519.732,74.219,49.844,2,8,1.5,33:25.8,11/29/2018
704996.301,3621519.251,73.945,50.078,2,8,1.5,33:26.0,11/29/2018
704995.954,3621518.732,74.492,51.328,2,8,1.5,33:26.2,11/29/2018
704995.652,3621518.28,75.078,50.156,2,8,1.5,33:26.4,11/29/2018
704994.97,3621517.202,74.375,51.172,2,8,1.5,33:26.8,11/29/2018
704994.73,3621516.818,75.195,51.836,2,8,1.5,33:27.0,11/29/2018
704994.3,3621516.131,76.172,51.523,2,8,1.5,33:27.2,11/29/2018
704994.119,3621515.841,76.562,50.43,2,8,1.5,33:27.4,11/29/2018
704993.742,3621515.209,76.484,50.43,2,8,1.5,33:27.6,11/29/2018
704993.514,3621514.81,74.766,48.984,2,8,1.5,33:27.7,11/29/2018
704993.137,3621514.153,74.414,48.984,2,8,1.5,33:28.0,11/29/2018
704992.93,3621513.792,74.297,50.039,2,8,1.5,33:28.1,11/29/2018
704992.58,3621513.182,74.883,50.156,2,8,1.5,33:28.4,11/29/2018
704992.377,3621512.829,75.352,49.961,2,8,1.5,33:28.5,11/29/2018
704992.053,3621512.274,74.883,50.703,2,8,1.5,33:28.7,11/29/2018
704991.679,3621511.633,73.594,50.078,2,8,1.5,33:28.9,11/29/2018
704991.414,3621511.181,72.734,49.844,2,8,1.5,33:29.1,11/29/2018
704991.071,3621510.593,73.203,50.352,2,8,1.5,33:29.3,11/29/2018
704990.828,3621510.177,74.336,50.508,2,8,1.5,33:29.4,11/29/2018
704990.478,3621509.568,75.508,51.406,2,8,1.5,33:29.6,11/29/2018
704990.031,3621508.79,76.68,52.148,2,8,1.5,33:29.9,11/29/2018
704989.827,3621508.436,78.047,53.438,2,8,1.5,33:30.0,11/29/2018
704989.48,3621507.832,79.062,53.125,2,8,1.5,33:30.2,11/29/2018
704989.189,3621507.325,78.086,53.789,2,8,1.5,33:30.4,11/29/2018
704988.83,3621506.702,79.531,54.609,2,8,1.5,33:30.6,11/29/2018
704988.526,3621506.175,77.695,52.07,2,8,1.5,33:30.8,11/29/2018
704988.204,3621505.615,75.742,51.094,2,8,1.5,33:30.9,11/29/2018
704987.859,3621505.018,75.117,50.039,2,8,1.5,33:31.1,11/29/2018
704987.529,3621504.445,74.727,50.43,2,8,1.5,33:31.3,11/29/2018
704987.106,3621503.705,74.18,50.664,2,8,1.5,33:31.6,11/29/2018
704986.829,3621503.218,73.633,50.312,2,8,1.5,33:31.7,11/29/2018
704986.431,3621502.516,72.852,49.844,2,8,1.5,33:31.9,11/29/2018
704986.128,3621501.983,72.93,50.078,2,8,1.5,33:32.1,11/29/2018
704985.837,3621501.471,72.969,49.688,2,8,1.5,33:32.3,11/29/2018
704985.48,3621500.845,73.438,50.742,2,8,1.5,33:32.5,11/29/2018
704985.145,3621500.277,75.039,52.461,2,8,1.5,33:32.7,11/29/2018
704984.791,3621499.674,76.758,53.203,2,8,1.5,33:32.9,11/29/2018
704984.454,3621499.103,79.688,54.57,2,8,1.5,33:33.0,11/29/2018
704984.063,3621498.439,81.68,55.664,2,8,1.5,33:33.3,11/29/2018
704983.763,3621497.929,82.578,56.602,2,8,1.5,33:33.4,11/29/2018
704983.447,3621497.404,82.305,55.703,2,8,1.5,33:33.6,11/29/2018
704983.076,3621496.79,81.797,55.742,2,8,1.5,33:33.8,11/29/2018
704982.714,3621496.191,83.516,56.836,2,8,1.5,33:34.0,11/29/2018
704982.41,3621495.687,84.531,59.141,2,8,1.5,33:34.2,11/29/2018
704982.008,3621495.022,85.82,59.609,2,8,1.5,33:34.4,11/29/2018
704981.73,3621494.563,88.398,62.031,2,8,1.5,33:34.6,11/29/2018
704981.343,3621493.925,90.859,63.906,2,8,1.5,33:34.8,11/29/2018
704980.914,3621493.218,92.617,64.102,2,8,1.5,33:35.0,11/29/2018
704980.641,3621492.768,95.156,66.602,2,8,1.5,33:35.1,11/29/2018
704980.212,3621492.062,97.773,67.617,2,8,1.5,33:35.4,11/29/2018
704979.854,3621491.465,100.586,69.766,2,8,1.5,33:35.6,11/29/2018
704979.571,3621490.986,103.32,70.156,2,8,1.5,33:35.7,11/29/2018
704979.257,3621490.456,103.984,69.805,2,8,1.5,33:35.9,11/29/2018
704978.819,3621489.716,102.578,68.164,2,8,1.5,33:36.1,11/29/2018
704978.467,3621489.122,100.547,67.539,2,8,1.5,33:36.3,11/29/2018
704978.215,3621488.696,98.789,66.016,2,8,1.5,33:36.5,11/29/2018
704977.85,3621488.089,98.633,66.445,2,8,1.5,33:36.7,11/29/2018
704977.486,3621487.482,98.516,67.188,2,8,1.5,33:36.9,11/29/2018
704977.197,3621487.002,98.477,66.68,2,8,1.5,33:37.0,11/29/2018
704976.842,3621486.409,98.359,65.977,2,8,1.5,33:37.2,11/29/2018
704976.504,3621485.846,96.719,65.391,2,8,1.5,33:37.4,11/29/2018
704975.873,3621484.784,97.422,66.602,2,8,1.5,33:37.8,11/29/2018
704975.574,3621484.279,99.805,69.141,2,8,1.5,33:38.0,11/29/2018
704975.175,3621483.607,101.172,69.922,2,8,1.5,33:38.2,11/29/2018
704974.881,3621483.111,101.758,69.883,2,8,1.5,33:38.4,11/29/2018
704974.509,3621482.476,101.523,68.32,2,8,1.5,33:38.6,11/29/2018
704974.291,3621482.103,100.234,67.617,2,8,1.5,33:38.7,11/29/2018
704973.973,3621481.558,98.828,66.406,2,8,1.5,33:38.9,11/29/2018
704973.692,3621481.076,95.508,62.812,2,8,1.5,33:39.1,11/29/2018
704973.382,3621480.545,92.344,61.953,2,8,1.5,33:39.3,11/29/2018
704973.04,3621479.952,91.758,61.328,2,8,1.5,33:39.5,11/29/2018
704972.814,3621479.551,90.977,61.992,2,8,1.5,33:39.7,11/29/2018
704972.484,3621478.968,91.133,62.266,2,8,1.5,33:39.9,11/29/2018
704972.245,3621478.546,92.188,63.203,2,8,1.5,33:40.1,11/29/2018
704971.954,3621478.032,92.656,64.336,2,8,1.5,33:40.3,11/29/2018
704971.645,3621477.487,92.969,64.766,2,8,1.5,33:40.5,11/29/2018
704971.397,3621477.049,92.891,63.555,2,8,1.5,33:40.6,11/29/2018
704971.081,3621476.493,91.953,62.812,2,8,1.5,33:40.9,11/29/2018
704970.764,3621475.935,90.312,62.266,2,8,1.5,33:41.1,11/29/2018
704970.531,3621475.525,89.414,61.758,2,8,1.5,33:41.2,11/29/2018
704970.287,3621475.095,88.32,61.719,2,8,1.5,33:41.4,11/29/2018
704970.055,3621474.567,87.305,60.898,2,8,1.5,33:41.6,11/29/2018
704969.827,3621473.99,86.797,61.016,2,8,1.5,33:41.8,11/29/2018
704969.626,3621473.481,86.445,60.859,2,8,1.5,33:42.0,11/29/2018
704969.405,3621472.924,86.914,59.961,2,8,1.5,33:42.2,11/29/2018
704969.129,3621472.224,87.578,61.758,2,8,1.5,33:42.4,11/29/2018
704968.943,3621471.829,90.742,63.477,2,8,1.5,33:42.6,11/29/2018
704968.677,3621471.309,92.734,66.367,2,8,1.5,33:42.8,11/29/2018
704968.483,3621470.93,95.039,66.133,2,8,1.5,33:42.9,11/29/2018
704968.236,3621470.446,98.242,68.32,2,8,1.5,33:43.1,11/29/2018
704967.972,3621469.929,99.492,70,2,8,1.5,33:43.3,11/29/2018
704967.674,3621469.34,101.602,70.703,2,8,1.5,33:43.5,11/29/2018
704967.445,3621468.879,104.023,71.914,2,8,1.5,33:43.7,11/29/2018
704967.24,3621468.469,105.391,73.008,2,8,1.5,33:43.9,11/29/2018
704966.939,3621467.862,105.586,72.656,2,8,1.5,33:44.1,11/29/2018
704966.598,3621467.178,105.82,72.617,2,8,1.5,33:44.4,11/29/2018
704966.477,3621466.934,106.445,72.812,2,8,1.5,33:44.4,11/29/2018
704966.146,3621466.376,105.898,72.5,2,8,1.5,33:44.7,11/29/2018
704965.817,3621465.828,105.781,72.383,2,8,1.5,33:44.9,11/29/2018
704965.583,3621465.436,106.562,73.438,2,8,1.5,33:45.0,11/29/2018
704965.202,3621464.8,107.617,73.789,2,8,1.5,33:45.2,11/29/2018
704964.924,3621464.337,108.359,74.062,2,8,1.5,33:45.4,11/29/2018
704964.617,3621463.884,109.336,74.102,2,8,1.5,33:45.6,11/29/2018
704964.248,3621463.357,108.594,73.164,2,8,1.5,33:45.8,11/29/2018
704963.872,3621462.819,106.914,71.367,2,8,1.5,33:46.0,11/29/2018
704963.518,3621462.314,104.57,70.625,2,8,1.5,33:46.2,11/29/2018
704963.15,3621461.787,104.102,69.844,2,8,1.5,33:46.3,11/29/2018
704962.796,3621461.279,103.906,68.828,2,8,1.5,33:46.5,11/29/2018
704962.381,3621460.677,102.5,68.359,2,8,1.5,33:46.7,11/29/2018
704961.916,3621460.004,101.953,68.555,2,8,1.5,33:47.0,11/29/2018
704961.617,3621459.57,100.938,68.945,2,8,1.5,33:47.1,11/29/2018
704961.24,3621459.025,101.484,69.375,2,8,1.5,33:47.3,11/29/2018
704960.815,3621458.396,101.484,69.727,2,8,1.5,33:47.5,11/29/2018
704960.455,3621457.808,101.055,68.398,2,8,1.5,33:47.7,11/29/2018
704959.999,3621457.064,101.719,69.453,2,8,1.5,33:47.9,11/29/2018
704959.748,3621456.653,102.93,68.828,2,8,1.5,33:48.0,11/29/2018
704959.327,3621455.967,104.18,70.977,2,8,1.5,33:48.3,11/29/2018
704958.884,3621455.242,104.492,71.523,2,8,1.5,33:48.5,11/29/2018
704958.596,3621454.775,105.625,72.109,2,8,1.5,33:48.6,11/29/2018
704958.077,3621453.929,105.078,72.07,2,8,1.5,33:48.9,11/29/2018
704957.79,3621453.461,104.961,72.305,2,8,1.5,33:49.0,11/29/2018
704957.355,3621452.753,103.398,71.758,2,8,1.5,33:49.2,11/29/2018
704957.047,3621452.252,103.906,71.914,2,8,1.5,33:49.4,11/29/2018
704956.623,3621451.552,102.734,70.508,2,8,1.5,33:49.6,11/29/2018
704956.229,3621450.894,100.156,69.297,2,8,1.5,33:49.8,11/29/2018
704955.869,3621450.293,99.18,66.875,2,8,1.5,33:50.0,11/29/2018
704955.495,3621449.669,97.539,65.547,2,8,1.5,33:50.1,11/29/2018
704955.147,3621449.089,95.82,64.219,2,8,1.5,33:50.3,11/29/2018
704954.712,3621448.352,94.141,63.516,2,8,1.5,33:50.5,11/29/2018
704954.34,3621447.705,91.602,62.461,2,8,1.5,33:50.7,11/29/2018
704953.942,3621447.012,89.141,59.844,2,8,1.5,33:50.9,11/29/2018
704953.614,3621446.442,86.172,58.125,2,8,1.5,33:51.1,11/29/2018
704953.206,3621445.732,84.297,57.5,2,8,1.5,33:51.3,11/29/2018
704952.936,3621445.262,84.102,57.227,2,8,1.5,33:51.5,11/29/2018
704952.389,3621444.352,84.492,57.539,2,8,1.5,33:51.7,11/29/2018
704952.183,3621444.009,85.195,58.242,2,8,1.5,33:51.9,11/29/2018
704951.785,3621443.347,86.172,59.727,2,8,1.5,33:52.1,11/29/2018
704951.438,3621442.769,87.422,60.312,2,8,1.5,33:52.2,11/29/2018
704951.054,3621442.13,87.266,60,2,8,1.5,33:52.4,11/29/2018
704950.727,3621441.595,84.961,58.555,2,8,1.5,33:52.6,11/29/2018
704950.296,3621440.895,82.227,55.391,2,8,1.5,33:52.8,11/29/2018
704949.998,3621440.411,80.391,54.453,2,8,1.5,33:53.0,11/29/2018
704949.546,3621439.676,79.531,54.297,2,8,1.5,33:53.2,11/29/2018
704949.121,3621438.986,79.922,53.984,2,8,1.5,33:53.4,11/29/2018
704948.909,3621438.614,78.867,53.789,2,8,1.5,33:53.6,11/29/2018
704948.511,3621437.901,79.688,55.664,2,8,1.5,33:53.8,11/29/2018
704948.277,3621437.482,81.211,56.68,2,8,1.5,33:53.9,11/29/2018
704947.88,3621436.77,82.773,57.031,2,8,1.5,33:54.2,11/29/2018
704947.62,3621436.306,83.945,58.008,2,8,1.5,33:54.3,11/29/2018
704947.281,3621435.698,86.953,61.172,2,8,1.5,33:54.5,11/29/2018
704946.919,3621435.053,90.43,63.438,2,8,1.5,33:54.7,11/29/2018
704946.653,3621434.579,93.398,65.273,2,8,1.5,33:54.9,11/29/2018
704946.326,3621433.995,94.336,66.992,2,8,1.5,33:55.1,11/29/2018
704946.03,3621433.468,97.461,68.984,2,8,1.5,33:55.3,11/29/2018
704945.648,3621432.79,98.789,69.57,2,8,1.5,33:55.5,11/29/2018
704945.437,3621432.427,97.539,68.711,2,8,1.5,33:55.6,11/29/2018
704945.053,3621431.766,97.422,67.422,2,8,1.5,33:55.9,11/29/2018
704944.8,3621431.33,98.75,67.461,2,8,1.5,33:56.0,11/29/2018
704944.405,3621430.65,98.398,66.523,2,8,1.5,33:56.3,11/29/2018
704944.091,3621430.11,98.516,66.602,2,8,1.5,33:56.4,11/29/2018
704943.727,3621429.486,97.773,67.305,2,8,1.5,33:56.6,11/29/2018
704943.47,3621429.046,98.75,68.828,2,8,1.5,33:56.8,11/29/2018
704943.026,3621428.284,97.461,67.383,2,8,1.5,33:57.0,11/29/2018
704942.767,3621427.841,96.211,65.742,2,8,1.5,33:57.2,11/29/2018
704942.385,3621427.186,97.109,65.977,2,8,1.5,33:57.4,11/29/2018
704942.113,3621426.715,95.742,63.516,2,8,1.5,33:57.5,11/29/2018
704941.679,3621425.954,93.086,61.367,2,8,1.5,33:57.8,11/29/2018
704941.403,3621425.472,91.406,61.094,2,8,1.5,33:57.9,11/29/2018
704940.978,3621424.727,91.758,61.953,2,8,1.5,33:58.1,11/29/2018
704940.688,3621424.218,92.578,62.109,2,8,1.5,33:58.3,11/29/2018
704940.271,3621423.484,92.539,63.047,2,9,1.5,33:58.5,11/29/2018
704939.868,3621422.763,94.023,64.492,2,9,1.5,33:58.7,11/29/2018
704939.562,3621422.214,96.719,66.25,2,9,1.5,33:58.9,11/29/2018
704939.171,3621421.514,99.297,68.203,2,9,1.5,33:59.1,11/29/2018
704938.741,3621420.744,102.383,69.102,2,9,1.5,33:59.3,11/29/2018
704938.412,3621420.156,102.773,67.773,2,9,1.5,33:59.5,11/29/2018
704938.083,3621419.562,100.938,66.875,2,9,1.5,33:59.7,11/29/2018
704937.776,3621419.009,99.922,67.344,2,9,1.5,33:59.8,11/29/2018
704937.271,3621418.1,101.016,68.594,2,9,1.5,34:00.1,11/29/2018
704937.062,3621417.724,102.578,69.102,2,9,1.5,34:00.2,11/29/2018
704936.663,3621417.005,105,71.172,2,9,1.5,34:00.4,11/29/2018
704936.247,3621416.273,108.359,72.969,2,9,1.5,34:00.6,11/29/2018
704935.988,3621415.822,109.375,74.023,2,9,1.5,34:00.8,11/29/2018
704935.593,3621415.133,111.797,75.664,2,9,1.5,34:01.0,11/29/2018
704935.297,3621414.617,112.422,75.234,2,9,1.5,34:01.1,11/29/2018
704934.878,3621413.886,112.148,76.016,2,9,1.5,34:01.4,11/29/2018
704934.575,3621413.355,112.812,76.406,2,9,1.5,34:01.5,11/29/2018
704934.223,3621412.737,113.789,77.93,2,9,1.5,34:01.7,11/29/2018
704933.835,3621412.058,115.234,78.32,2,9,1.5,34:02.0,11/29/2018
704933.56,3621411.575,114.531,77.734,2,9,1.5,34:02.1,11/29/2018
704933.17,3621410.89,113.984,76.992,2,9,1.5,34:02.3,11/29/2018
704932.88,3621410.386,113.516,78.203,2,9,1.5,34:02.5,11/29/2018
704932.58,3621409.877,113.672,77.852,2,9,1.5,34:02.7,11/29/2018
704932.185,3621409.207,114.57,78.438,2,9,1.5,34:02.9,11/29/2018
704931.939,3621408.79,114.922,79.062,2,9,1.5,34:03.1,11/29/2018
704931.626,3621408.26,114.961,79.375,2,9,1.5,34:03.2,11/29/2018
704931.211,3621407.555,114.844,78.438,2,9,1.5,34:03.5,11/29/2018
704930.902,3621407.033,114.453,76.836,2,9,1.5,34:03.7,11/29/2018
704930.59,3621406.504,113.086,74.766,2,9,1.5,34:03.9,11/29/2018
704930.228,3621405.892,112.891,75.547,2,9,1.5,34:04.1,11/29/2018
704930.04,3621405.573,113.047,76.328,2,9,1.5,34:04.2,11/29/2018
704929.716,3621405.025,112.031,76.406,2,9,1.5,34:04.4,11/29/2018
704929.285,3621404.275,111.797,75.938,2,9,1.5,34:04.6,11/29/2018
704929.015,3621403.799,111.641,74.453,2,9,1.5,34:04.8,11/29/2018
704928.766,3621403.362,111.211,75.039,2,9,1.5,34:05.0,11/29/2018
704928.466,3621402.833,110.352,74.102,2,9,1.5,34:05.1,11/29/2018
704928.117,3621402.219,109.023,73.828,2,9,1.5,34:05.3,11/29/2018
704927.758,3621401.593,107.578,72.422,2,9,1.5,34:05.6,11/29/2018
704927.475,3621401.107,107.422,72.344,2,9,1.5,34:05.7,11/29/2018
704927.079,3621400.425,105.664,71.25,2,9,1.5,34:05.9,11/29/2018
704926.826,3621399.99,105.938,71.523,2,9,1.5,34:06.1,11/29/2018
704926.419,3621399.29,103.984,70,2,9,1.5,34:06.3,11/29/2018
704926.165,3621398.849,102.188,68.984,2,9,1.5,34:06.5,11/29/2018
704925.856,3621398.282,102.109,69.336,2,9,1.5,34:06.7,11/29/2018
704925.485,3621397.605,102.695,69.219,2,9,1.5,34:06.9,11/29/2018
704925.217,3621397.113,102.617,69.141,2,9,1.5,34:07.0,11/29/2018
704924.886,3621396.506,103.594,69.531,2,9,1.5,34:07.2,11/29/2018
704924.476,3621395.754,104.414,70.586,2,9,1.5,34:07.5,11/29/2018
704924.257,3621395.342,105.508,71.484,2,9,1.5,34:07.6,11/29/2018
704923.865,3621394.606,106.133,72.188,2,9,1.5,34:07.8,11/29/2018
704923.622,3621394.147,106.562,73.75,2,9,1.5,34:08.0,11/29/2018
704923.287,3621393.517,108.633,74.141,2,9,1.5,34:08.2,11/29/2018
704923.022,3621393.017,110.703,75.156,2,9,1.5,34:08.4,11/29/2018
704922.689,3621392.385,114.141,78.086,2,9,1.5,34:08.6,11/29/2018
704922.363,3621391.759,116.328,79.375,2,9,1.5,34:08.8,11/29/2018
704922.081,3621391.217,117.891,81.328,2,9,1.5,34:08.9,11/29/2018
